"Date and time","Volumetric humidity(S1)",temperature(S1),"Dew point(S1)","Humidity deficit(S1)","Relative humidity(S1)","Soil Electronic Conductivity(S2)","soil vwc(S2)",Thermister(S2)
2024-08-28T14:50:00+0900,8.4,12.4,8.5,2.5,77.1,0.3,26.5,15.3
2024-08-28T14:40:00+0900,8.5,12.6,8.7,2.6,77.1,0.3,26.5,15.3
2024-08-28T14:30:00+0900,8.6,12.5,8.8,2.5,77.9,0.3,26.6,15.3
2024-08-28T14:20:00+0900,8.5,12.5,8.6,2.5,77.2,0.3,26.4,15.3
2024-08-28T14:10:00+0900,8.5,12.6,8.7,2.6,77.2,0.3,26.5,15.3
2024-08-28T14:00:00+0900,8.6,12.6,8.8,2.5,77.5,0.3,26.6,15.3
2024-08-28T13:50:00+0900,8.6,12.8,8.9,2.6,77.3,0.3,26.6,15.3
2024-08-28T13:40:00+0900,8.6,12.9,8.8,2.7,76.4,0.3,26.6,15.3
2024-08-28T13:30:00+0900,8.7,12.8,9,2.5,78.1,0.3,26.6,15.3
2024-08-28T13:20:00+0900,8.8,12.7,9.2,2.4,78.9,0.3,26.5,15.3
2024-08-28T13:10:00+0900,8.9,12.7,9.4,2.2,80.1,0.3,26.5,15.3
2024-08-28T13:00:00+0900,9,12.6,9.5,2.1,81.4,0.3,26.5,15.3
2024-08-28T12:50:00+0900,9,12.6,9.5,2,81.7,0.3,26.6,15.3
2024-08-28T12:40:00+0900,9.1,12.6,9.7,2,82.1,0.3,26.5,15.3
2024-08-28T12:30:00+0900,9.2,12.6,9.8,1.9,83.2,0.3,26.6,15.2
2024-08-28T12:20:00+0900,9.2,12.5,9.8,1.9,83.4,0.3,26.6,15.2
2024-08-28T12:10:00+0900,9.2,12.4,9.8,1.8,84,0.3,26.6,15.2
2024-08-28T12:00:00+0900,9.1,12.3,9.7,1.8,84.1,0.3,26.5,15.2
2024-08-28T11:50:00+0900,9.2,12.6,9.8,1.9,83.2,0.3,26.6,15.2
2024-08-28T11:40:00+0900,9,12.6,9.5,2,81.8,0.3,26.5,15.2
2024-08-28T11:30:00+0900,8.4,13.1,8.4,3.1,73.1,0.3,26.5,15.1
2024-08-28T11:20:00+0900,8.1,13.6,7.9,3.7,68.6,0.3,26.6,15.1
2024-08-28T11:10:00+0900,8,13.6,7.8,3.8,68,0.3,26.5,15.1
2024-08-28T11:00:00+0900,8,13.3,7.7,3.6,68.8,0.3,26.6,15.1
2024-08-28T10:50:00+0900,7.9,13.8,7.7,4,66.6,0.3,26.5,15.1
2024-08-28T10:40:00+0900,7.9,13.6,7.7,3.9,67.5,0.3,26.6,15.1
2024-08-28T10:30:00+0900,7.9,13.8,7.7,4,66.5,0.3,26.5,15.1
2024-08-28T10:20:00+0900,8,13.6,7.8,3.8,68.1,0.3,26.6,15
2024-08-28T10:10:00+0900,7.9,13.5,7.6,3.9,67.3,0.3,26.5,15
2024-08-28T10:00:00+0900,7.9,13.8,7.7,4,66.5,0.3,26.5,15
2024-08-28T09:50:00+0900,7.8,14.1,7.4,4.4,64.1,0.3,26.5,15
2024-08-28T09:40:00+0900,7.6,14.6,7.2,4.9,61.2,0.3,26.5,14.9
2024-08-28T09:30:00+0900,7.5,14.2,6.9,4.7,61.6,0.3,26.7,14.9
2024-08-28T09:20:00+0900,7.3,14.8,6.6,5.4,57.8,0.3,26.6,14.9
2024-08-28T09:10:00+0900,7.4,15,6.7,5.5,57.4,0.3,26.5,14.9
2024-08-28T09:00:00+0900,7.2,15.3,6.3,5.9,54.8,0.3,26.5,14.9
2024-08-28T08:50:00+0900,7.3,15.5,6.5,6,55,0.3,26.5,14.9
2024-08-28T08:40:00+0900,7.3,15.4,6.6,5.8,55.8,0.3,26.7,14.8
2024-08-28T08:30:00+0900,7.2,15.3,6.4,5.8,55.6,0.3,26.5,14.8
2024-08-28T08:20:00+0900,7.4,15.2,6.8,5.6,57.2,0.3,26.5,14.8
2024-08-28T08:10:00+0900,7.4,15.4,6.7,5.8,56,0.3,26.6,14.8
2024-08-28T08:00:00+0900,7.5,15.5,6.9,5.8,56.5,0.3,26.5,14.8
2024-08-28T07:50:00+0900,7.4,15.5,6.7,5.8,55.9,0.3,26.6,14.8
2024-08-28T07:40:00+0900,7.6,15.3,7.1,5.5,57.9,0.3,26.6,14.7
2024-08-28T07:30:00+0900,7.6,15.1,7.2,5.3,59.1,0.3,26.6,14.7
2024-08-28T07:20:00+0900,7.6,15.1,7.2,5.3,59.3,0.3,26.6,14.7
2024-08-28T07:10:00+0900,7.7,15.1,7.3,5.2,59.7,0.3,26.7,14.6
2024-08-28T07:00:00+0900,7.7,15.2,7.4,5.3,59.5,0.3,26.7,14.6
2024-08-28T06:50:00+0900,8.1,15.2,8.1,5,62.2,0.3,26.5,14.6
2024-08-28T06:40:00+0900,8.3,15.5,8.4,5,62.7,0.3,26.6,14.6
2024-08-28T06:30:00+0900,8.5,15.5,8.8,4.7,64.3,0.3,26.6,14.6
2024-08-28T06:20:00+0900,8.5,15.8,8.8,5,63.3,0.3,26.6,14.5
2024-08-28T06:10:00+0900,8.4,16.1,8.7,5.3,61.6,0.3,26.7,14.5
2024-08-28T06:00:00+0900,8.5,16.6,8.9,5.6,60.3,0.3,26.5,14.5
2024-08-28T05:50:00+0900,8.5,17,8.9,6,58.7,0.3,26.6,14.5
2024-08-28T05:40:00+0900,8.4,17.7,8.8,6.7,55.9,0.3,26.6,14.4
2024-08-28T05:30:00+0900,8.5,18.5,8.9,7.3,53.8,0.3,26.6,14.4
2024-08-28T05:20:00+0900,8.3,18.4,8.7,7.4,53,0.3,26.6,14.4
2024-08-28T05:10:00+0900,8.4,18.3,8.8,7.3,53.7,0.3,26.6,14.4
2024-08-28T05:00:00+0900,8,18.5,8.1,7.8,50.9,0.3,26.6,14.4
2024-08-28T04:50:00+0900,7.6,18.6,7.3,8.3,47.9,0.3,26.8,14.4
2024-08-28T04:40:00+0900,8.3,21.1,8.8,10.1,45.3,0.3,26.7,14.4
2024-08-28T04:30:00+0900,8.4,20.6,8.9,9.5,47.1,0.3,26.6,14.4
2024-08-28T04:20:00+0900,8.5,21.4,9.1,10.3,45.2,0.3,26.6,14.4
2024-08-28T04:10:00+0900,8.1,20.7,8.3,10,44.8,0.3,26.6,14.4
2024-08-28T04:00:00+0900,7.4,21.5,7.2,11.4,39.6,0.3,26.7,14.3
2024-08-28T03:50:00+0900,7.7,22.3,7.7,12.1,38.9,0.3,26.7,14.3
2024-08-28T03:40:00+0900,7.2,21.9,6.8,12.2,37.4,0.3,26.6,14.3
2024-08-28T03:30:00+0900,7.1,21.9,6.4,12.2,36.7,0.3,26.7,14.3
2024-08-28T03:20:00+0900,7.1,22.1,6.6,12.4,36.5,0.3,26.7,14.3
2024-08-28T03:10:00+0900,7.2,22.5,6.7,12.8,36,0.3,26.6,14.3
2024-08-28T03:00:00+0900,7.5,22.2,7.3,12.1,38.4,0.3,26.7,14.3
2024-08-28T02:50:00+0900,8.2,23.8,8.6,13.4,37.9,0.3,26.7,14.3
2024-08-28T02:40:00+0900,8,23.7,8.4,13.4,37.5,0.3,26.7,14.3
2024-08-28T02:30:00+0900,7.6,22.8,7.6,12.8,37.5,0.3,26.7,14.3
2024-08-28T02:20:00+0900,6.7,22.3,5.7,13,34.2,0.3,26.7,14.3
2024-08-28T02:10:00+0900,7.8,22.7,7.9,12.5,38.6,0.3,26.6,14.3
2024-08-28T02:00:00+0900,7.3,23,6.9,13.3,35.5,0.3,26.6,14.3
2024-08-28T01:50:00+0900,7.8,23,7.9,12.8,38,0.3,26.6,14.3
2024-08-28T01:40:00+0900,8.4,23.1,9,12.3,40.6,0.3,26.7,14.3
2024-08-28T01:30:00+0900,8.6,22.3,9.3,11.2,43.5,0.3,26.8,14.3
2024-08-28T01:20:00+0900,7.6,21.6,7.5,11.4,40.3,0.3,26.6,14.3
2024-08-28T01:10:00+0900,7.7,20.9,7.7,10.6,42.3,0.3,26.7,14.4
2024-08-28T01:00:00+0900,8.3,23.2,8.8,12.6,39.7,0.3,26.7,14.4
2024-08-28T00:50:00+0900,8,21.9,8.2,11.4,41.3,0.3,26.6,14.4
2024-08-28T00:40:00+0900,8.1,21.1,8.4,10.4,43.8,0.3,26.7,14.4
2024-08-28T00:30:00+0900,8.3,20.6,8.8,9.6,46.5,0.3,26.8,14.4
2024-08-28T00:20:00+0900,8,21,8.1,10.4,43.5,0.3,26.7,14.4
2024-08-28T00:10:00+0900,8.4,21.8,9,10.8,43.8,0.3,26.7,14.4
2024-08-28T00:00:00+0900,8.7,21.8,9.4,10.5,45.3,0.3,26.7,14.4
2024-08-27T23:50:00+0900,8.5,21.3,9.1,10.1,45.7,0.3,26.7,14.4
2024-08-27T23:40:00+0900,8.4,20.8,8.8,9.7,46.3,0.3,26.8,14.4
2024-08-27T23:30:00+0900,8.4,20.2,8.8,9.2,47.7,0.3,26.7,14.4
2024-08-27T23:20:00+0900,8.6,20.4,9.2,9.2,48.3,0.3,26.8,14.5
2024-08-27T23:10:00+0900,8.6,20.8,9.3,9.5,47.8,0.3,26.7,14.5
2024-08-27T23:00:00+0900,8.3,19.9,8.6,8.9,48.3,0.3,26.8,14.5
2024-08-27T22:50:00+0900,8.2,20.1,8.5,9.2,47.2,0.3,26.8,14.6
2024-08-27T22:40:00+0900,8.2,19.4,8.5,8.5,49.3,0.3,26.8,14.6
2024-08-27T22:30:00+0900,7.9,19.5,7.8,8.9,46.9,0.3,26.7,14.6
2024-08-27T22:20:00+0900,8.3,18.6,8.5,7.7,51.8,0.3,26.7,14.6
2024-08-27T22:10:00+0900,7.9,17.9,7.9,7.4,51.9,0.3,26.9,14.6
2024-08-27T22:00:00+0900,7.6,17.5,7.3,7.3,51.1,0.3,26.8,14.6
2024-08-27T21:50:00+0900,7.7,17,7.4,6.8,53.1,0.3,26.8,14.6
2024-08-27T21:40:00+0900,8,16.5,8,6,57.3,0.3,26.8,14.6
2024-08-27T21:30:00+0900,7.3,15.4,6.7,5.8,55.9,0.3,26.8,14.6
2024-08-27T21:20:00+0900,7.6,15.3,7.2,5.5,58.3,0.3,26.8,14.7
2024-08-27T21:10:00+0900,7.4,14.7,6.7,5.3,58.4,0.3,26.7,14.7
2024-08-27T21:00:00+0900,7.2,14.2,6.3,5,59,0.3,26.8,14.7
2024-08-27T20:50:00+0900,7.3,13.8,6.5,4.6,61.4,0.3,26.9,14.7
2024-08-27T20:40:00+0900,7.2,13.8,6.3,4.7,60.6,0.3,26.9,14.8
2024-08-27T20:30:00+0900,8.5,14.4,8.7,3.9,68.4,0.3,26.8,14.8
2024-08-27T20:20:00+0900,8.6,13.8,8.8,3.4,71.9,0.3,26.8,14.8
2024-08-27T20:10:00+0900,8.1,12.1,8,2.6,75.9,0.3,26.9,14.8
2024-08-27T20:00:00+0900,7.7,10.7,7.1,2.2,78.2,0.3,26.8,14.8
2024-08-27T19:50:00+0900,7.6,10.2,6.8,2,79.6,0.3,26.8,14.8
2024-08-27T19:40:00+0900,7,7.9,5.7,1.2,86,0.3,26.8,14.8
2024-08-27T19:30:00+0900,6.5,6.1,4.4,0.9,88.6,0.3,26.8,14.8
2024-08-27T19:20:00+0900,6.4,4.9,4.1,0.4,94.3,0.3,26.8,14.8
2024-08-27T19:10:00+0900,5.9,3.1,2.9,0.1,98.6,0.3,26.8,14.9
2024-08-27T19:00:00+0900,5.6,2.1,2.1,0,100,0.3,26.8,14.9
2024-08-27T18:50:00+0900,5.6,2,2,0,100,0.3,26.8,14.9
2024-08-27T18:40:00+0900,5.4,1.6,1.6,0,100,0.3,26.9,14.9
2024-08-27T18:30:00+0900,5.5,1.8,1.8,0,100,0.3,26.9,14.9
2024-08-27T18:20:00+0900,5.2,1,1,0,100,0.3,26.8,14.9
2024-08-27T18:10:00+0900,5.3,1.3,1.2,0,99.6,0.3,26.8,14.9
2024-08-27T18:00:00+0900,5.1,0.8,0.8,0,100,0.3,26.8,14.9
2024-08-27T17:50:00+0900,4.9,0.1,0.1,0,99.4,0.3,26.8,14.9
2024-08-27T17:40:00+0900,4.9,0.4,0.3,0.1,99.3,0.3,26.9,14.9
2024-08-27T17:30:00+0900,4.8,0.2,-0.1,0.1,98.1,0.3,26.8,14.9
2024-08-27T17:20:00+0900,5,0.8,0.6,0.1,98.8,0.3,26.9,14.9
2024-08-27T17:10:00+0900,5,0.5,0.3,0.1,98.7,0.3,26.7,15
2024-08-27T17:00:00+0900,4.8,0.3,-0,0.1,97.6,0.3,26.8,14.9
2024-08-27T16:50:00+0900,4.8,0.4,-0.1,0.2,96.8,0.3,26.8,15
2024-08-27T16:40:00+0900,5.1,1,0.6,0.1,97.6,0.3,26.8,15
2024-08-27T16:30:00+0900,5.1,1.3,0.9,0.2,96.5,0.3,26.9,15
2024-08-27T16:20:00+0900,5.2,1.6,1.1,0.2,96.5,0.3,26.9,15
2024-08-27T16:10:00+0900,5.1,1.4,0.8,0.2,95.7,0.3,26.7,15
2024-08-27T16:00:00+0900,5.1,1.7,0.9,0.3,94.7,0.3,26.9,15
2024-08-27T15:50:00+0900,5.2,2.1,1,0.4,93,0.3,26.9,15
2024-08-27T15:40:00+0900,5.5,3.4,2,0.6,90.6,0.3,26.9,15
2024-08-27T15:30:00+0900,6,4.6,3.1,0.7,90.2,0.3,26.9,15
2024-08-27T15:20:00+0900,6,4.6,3.1,0.7,90,0.3,27,15
2024-08-27T15:10:00+0900,5.9,4.4,3.1,0.6,91.3,0.3,26.9,15
2024-08-27T15:00:00+0900,5.7,3.5,2.3,0.5,91.8,0.3,26.8,15.1
2024-08-27T14:50:00+0900,5.9,4.2,2.9,0.6,91.4,0.3,26.8,15
2024-08-27T14:40:00+0900,5.5,3,1.9,0.5,92.3,0.3,26.9,15.1
2024-08-27T14:30:00+0900,5.3,2.9,1.4,0.6,89.5,0.3,27,15.1
2024-08-27T14:20:00+0900,5.5,4.1,2,0.9,86.3,0.3,26.9,15
2024-08-27T14:10:00+0900,5.9,5.6,3.1,1.2,83.9,0.3,26.7,15.1
2024-08-27T14:00:00+0900,6.1,6.2,3.6,1.2,83.3,0.3,26.8,15.1
2024-08-27T13:50:00+0900,6.1,6.4,3.6,1.3,82.3,0.3,27,15.1
2024-08-27T13:40:00+0900,6.1,6.2,3.6,1.3,83.1,0.3,26.9,15
2024-08-27T13:30:00+0900,6.2,6.7,3.8,1.4,81.8,0.3,26.9,15.1
2024-08-27T13:20:00+0900,6.2,6.2,3.8,1.1,84.7,0.3,26.9,15
2024-08-27T13:10:00+0900,6.3,6.2,4,1.1,85.3,0.3,26.9,15
2024-08-27T13:00:00+0900,6.4,6.5,4.1,1.2,84.6,0.3,26.9,15
2024-08-27T12:50:00+0900,6,4.6,3.2,0.7,90.3,0.3,26.9,15
2024-08-27T12:40:00+0900,6.1,5.1,3.5,0.7,89.6,0.3,26.9,15
2024-08-27T12:30:00+0900,6,5.2,3.3,0.9,87.9,0.3,26.9,15
2024-08-27T12:20:00+0900,6.2,5.7,3.7,1,86.8,0.3,26.8,15
2024-08-27T12:10:00+0900,6.3,6.3,4.1,1.1,85.8,0.3,26.9,15
2024-08-27T12:00:00+0900,6.4,6.5,4.2,1.1,85.5,0.3,26.9,15
2024-08-27T11:50:00+0900,6.4,6.8,4.3,1.2,84.1,0.3,26.9,15
2024-08-27T11:40:00+0900,6.4,6.7,4.3,1.2,84.9,0.3,27,14.9
2024-08-27T11:30:00+0900,6.4,7.2,4.3,1.4,82,0.3,27,14.9
2024-08-27T11:20:00+0900,6.5,7.5,4.5,1.5,81.7,0.3,26.9,14.9
2024-08-27T11:10:00+0900,6.5,7.5,4.6,1.5,81.8,0.3,27,14.9
2024-08-27T11:00:00+0900,6.5,7.4,4.6,1.4,82.3,0.3,27,14.9
2024-08-27T10:50:00+0900,6.4,6.5,4.2,1.1,85.2,0.3,26.9,14.9
2024-08-27T10:40:00+0900,6.5,6.7,4.4,1.1,85.5,0.3,27,14.9
2024-08-27T10:30:00+0900,6.4,5.4,4.2,0.6,91.5,0.3,26.9,14.9
2024-08-27T10:20:00+0900,6.1,4.3,3.5,0.4,94.5,0.3,26.9,14.9
2024-08-27T10:10:00+0900,5.9,3.6,2.9,0.3,95.7,0.3,26.9,14.9
2024-08-27T10:00:00+0900,6,3.9,3.1,0.3,94.9,0.3,26.9,14.8
2024-08-27T09:50:00+0900,5.9,3.6,2.8,0.4,94.6,0.3,26.9,14.8
2024-08-27T09:40:00+0900,6.1,4.2,3.5,0.3,95,0.3,27,14.8
2024-08-27T09:30:00+0900,6,3.9,3.1,0.4,94.4,0.3,27,14.8
2024-08-27T09:20:00+0900,6.1,4.3,3.4,0.4,94.1,0.3,27.1,14.8
2024-08-27T09:10:00+0900,6.2,4.4,3.6,0.4,94.6,0.3,27,14.8
2024-08-27T09:00:00+0900,6.1,4.4,3.5,0.4,94,0.3,26.9,14.8
2024-08-27T08:50:00+0900,6.1,4.5,3.4,0.5,93,0.3,27,14.7
2024-08-27T08:40:00+0900,6.2,4.8,3.7,0.5,92.3,0.3,26.9,14.7
2024-08-27T08:30:00+0900,6.3,5,3.8,0.5,92.4,0.3,26.9,14.7
2024-08-27T08:20:00+0900,6.5,5.6,4.3,0.6,91.9,0.3,27.1,14.6
2024-08-27T08:10:00+0900,6.3,5.3,3.9,0.7,90.5,0.3,26.9,14.6
2024-08-27T08:00:00+0900,6.3,5.5,4,0.7,89.7,0.3,27,14.6
2024-08-27T07:50:00+0900,6.4,5.9,4.2,0.8,89,0.3,27.1,14.6
2024-08-27T07:40:00+0900,6.5,6.1,4.4,0.9,88.6,0.3,26.9,14.6
2024-08-27T07:30:00+0900,6.4,6.3,4.2,1,86.3,0.3,27,14.6
2024-08-27T07:20:00+0900,6.6,7.2,4.6,1.3,83.8,0.3,27,14.5
2024-08-27T07:10:00+0900,6.5,7.1,4.4,1.4,82.9,0.3,27.1,14.5
2024-08-27T07:00:00+0900,6.7,7.7,4.9,1.5,82.3,0.3,26.9,14.4
2024-08-27T06:50:00+0900,6.8,8.7,5.3,1.8,79.2,0.3,26.9,14.4
2024-08-27T06:40:00+0900,6.8,9,5.2,2.1,76.8,0.3,27,14.4
2024-08-27T06:30:00+0900,6.6,10.1,4.9,2.8,70.3,0.3,27,14.4
2024-08-27T06:20:00+0900,6.7,10.8,5,3.3,67.2,0.3,27,14.4
2024-08-27T06:10:00+0900,6.5,12.1,4.8,4.2,60.9,0.3,27,14.4
2024-08-27T06:00:00+0900,6.8,14.4,5.5,5.6,54.8,0.3,27,14.4
2024-08-27T05:50:00+0900,6.7,15.6,5.4,6.6,50.5,0.3,26.9,14.3
2024-08-27T05:40:00+0900,6.9,16.2,5.8,7,49.9,0.3,27,14.3
2024-08-27T05:30:00+0900,7.2,17,6.4,7.4,49.4,0.3,27,14.3
2024-08-27T05:20:00+0900,7.2,17.6,6.4,7.8,47.9,0.3,27.1,14.3
2024-08-27T05:10:00+0900,7.3,18,6.8,8.1,47.7,0.3,27,14.3
2024-08-27T05:00:00+0900,7.1,17.8,6.3,8.1,46.8,0.3,27,14.3
2024-08-27T04:50:00+0900,7.3,18.3,6.7,8.3,46.8,0.3,26.9,14.3
2024-08-27T04:40:00+0900,7.3,18.3,6.8,8.3,46.9,0.3,27.1,14.3
2024-08-27T04:30:00+0900,6.9,18.2,6,8.7,44.6,0.3,27,14.3
2024-08-27T04:20:00+0900,7.3,18.7,6.7,8.8,45.5,0.3,27,14.3
2024-08-27T04:10:00+0900,7.4,18.9,7,8.8,45.8,0.3,27.1,14.3
2024-08-27T04:00:00+0900,7.2,18.3,6.5,8.5,45.9,0.3,26.9,14.3
2024-08-27T03:50:00+0900,7.2,18.8,6.6,8.9,45,0.3,27.1,14.2
2024-08-27T03:40:00+0900,7.2,19.3,6.5,9.4,43.4,0.3,27,14.2
2024-08-27T03:30:00+0900,7.3,19.2,6.8,9.2,44.4,0.3,26.9,14.2
2024-08-27T03:20:00+0900,7.2,19.2,6.5,9.3,43.7,0.3,26.9,14.2
2024-08-27T03:10:00+0900,7.5,19.1,7.1,9,45.6,0.3,27.1,14.2
2024-08-27T03:00:00+0900,7.5,19.6,7.2,9.5,44.3,0.3,27,14.2
2024-08-27T02:50:00+0900,6.9,19.3,6,9.7,41.6,0.3,27,14.2
2024-08-27T02:40:00+0900,7.1,19.3,6.4,9.5,42.8,0.3,27,14.2
2024-08-27T02:30:00+0900,7.2,19.3,6.5,9.5,43.1,0.3,27.1,14.2
2024-08-27T02:20:00+0900,7,19.7,6.2,10,41.3,0.3,27,14.2
2024-08-27T02:10:00+0900,7.3,19.8,6.8,9.9,42.7,0.3,27,14.2
2024-08-27T02:00:00+0900,7.8,20,7.8,9.5,45.2,0.3,27,14.2
2024-08-27T01:50:00+0900,7.1,19.3,6.3,9.6,42.6,0.3,27.1,14.2
2024-08-27T01:40:00+0900,7.1,19.1,6.2,9.4,43,0.3,27.1,14.3
2024-08-27T01:30:00+0900,7.2,19.3,6.6,9.4,43.5,0.3,27.1,14.3
2024-08-27T01:20:00+0900,7.2,19.2,6.5,9.3,43.6,0.3,27.1,14.3
2024-08-27T01:10:00+0900,7.5,19.2,7.1,9,45.4,0.3,27,14.3
2024-08-27T01:00:00+0900,7.3,19.3,6.8,9.3,44.2,0.3,27.1,14.3
2024-08-27T00:50:00+0900,7.5,19.2,7.2,9,45.6,0.3,27.2,14.3
2024-08-27T00:40:00+0900,7.3,18.7,6.8,8.8,45.6,0.3,27.1,14.3
2024-08-27T00:30:00+0900,7.6,18.7,7.2,8.5,47.3,0.3,27.1,14.3
2024-08-27T00:20:00+0900,8.5,19.3,8.9,8.2,51,0.3,27.1,14.3
2024-08-27T00:10:00+0900,8.1,18.4,8.2,7.7,51.2,0.3,27.1,14.3
2024-08-27T00:00:00+0900,8.1,18.3,8.2,7.6,51.7,0.3,27.1,14.4
